plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
45	E24	sample	M-008178-01	PRDX2	7001	NM_005809	1.0085932489	0.6925893859	0.6866885007	0.0394986595	0.9916565782	1.0255299196	0.7252548853	0.6599238866	121232	126856	81948	76992	22	-0.313311499253681
45	J12	sample	M-003772-06	CFLAR	8837	NM_003879	0.6825489554	0.3590198331	0.5259986559	0.040492937	0.7080783954	0.6570195153	0.327598414	0.3904412521	86564	81272	37016	45552	22	-0.474001344173327
45	J16	sample	M-007880-01	CXCL6	6372	NM_002993	1.0097040194	0.5357839053	0.5306346166	0.0099151763	1.0129568432	1.0064511957	0.5434367035	0.5281311071	123836	124496	61404	61616	22	-0.469365383340903
45	O11	sample	M-004736-00	TKTL1	8277	NM_012253	0.8073485707	0.4784649457	0.592637385	0.0246222696	0.812452966	0.8022441753	0.4937694704	0.463160421	99324	99236	55792	54036	22	-0.407362614991954
46	F20	sample	M-013642-00	ANAPC4	29945	NM_013367	0.6284517255	0.840837284	1.337950474	0.0285203225	0.6146077935	0.6422956575	0.8419794174	0.8396951506	80092	84160	104232	103788	22	0.337950473970017
46	H05	sample	M-012574-00	DNCI2	1781	NM_001378	0.5114705502	0.7218950401	1.4114107642	0.0246222696	0.5139278972	0.5090132031	0.7117630903	0.7320269899	66972	66696	88112	90480	22	0.41141076429188
47	F09	sample	M-009317-00	KIF1B	23095	NM_015074	0.7928588554	0.4847349529	0.6113760975	0.0287871605	0.7683606557	0.8173570551	0.4406418739	0.5288280318	93740	97120	46352	54996	23	-0.38862390254133
47	G17	sample	M-006977-00	UHRF1	29128	NM_013282	0.6124203519	0.8435619446	1.3774231082	0.0158628642	0.6349836066	0.5898570972	0.8577458362	0.829378053	77468	70088	90228	86252	23	0.37742310813626
47	J17	sample	M-006896-01	EPM2A	7957	NM_005670	0.8988674529	0.5476988348	0.6093210217	0.0052188733	0.8878360656	0.9098988403	0.5376454483	0.5577522212	108316	108116	56556	58004	23	-0.390678978360488
47	O24	sample	M-012572-00	CTNND1	1500	NM_001331	0.7936526594	0.5103591227	0.6430509829	0.0431995456	0.8399016393	0.7474036795	0.462696783	0.5580214624	102468	88808	48672	58032	23	-0.356949017110545
47	P15	sample	M-007909-00	DUSP23	54935	NM_017823	0.7408191506	0.3997981652	0.5396703972	0.0287871605	0.662295082	0.8193432193	0.4257357974	0.3738605331	80800	97356	44784	38880	23	-0.460329602846775
47	P17	sample	M-008782-00	GPD1	2819	NM_005276	0.866189695	0.5467991288	0.6312694921	0.015307503	0.8266885246	0.9056908653	0.5302304358	0.5633678218	100856	107616	55776	58588	23	-0.368730507892312
48	C23	sample	M-008033-01	MPRA	164091	NM_178422	0.9829083875	0.6825722672	0.6944413904	0.0142591776	0.9951605251	0.97065625	0.7015450952	0.6635994393	125848	124244	78096	73848	23	-0.305558609636671
48	H11	sample	M-017974-00	TREM1	54210	NM_018643	0.7731845099	0.5174220635	0.6692090398	0.0052188733	0.7709315198	0.7754375	0.5112827884	0.5235613386	97492	99256	56916	58264	23	-0.330790960146213
50	A15	sample	M-019593-00	PLRG1	5356	NM_002669	0.5838610025	0.916287182	1.5693584228	0.0294447733	0.5720314269	0.5956905782	0.9068468567	0.9257275073	66692	71216	99044	104024	24	0.569358422635073
50	I11	sample	M-014883-00	PROK1	84432	NM_032414	0.9459288006	0.6541097397	0.6914999726	0.0314341211	0.9606477511	0.9312098501	0.6804006666	0.6278188129	112000	111328	74312	70548	24	-0.30850002734339
50	I13	sample	M-011887-00	PSPN	5623	NM_004158	0.8301786385	0.5795430599	0.6980944016	0.0314341211	0.8404295468	0.8199277302	0.6023182992	0.5567678206	97984	98024	65784	62564	24	-0.301905598357552
50	P10	sample	M-020313-00	CNOT2	4848	NM_014515	0.8330285297	0.5529371106	0.6637673151	0.0314341211	0.8732974234	0.792759636	0.5517405556	0.5541336656	101816	94776	60260	62268	24	-0.336232684852786
51	B11	sample	M-008895-00	RSC1A1	6248	NM_006511	0.9403464172	0.6428716586	0.6836540734	0.0309989479	0.9195876975	0.9611051369	0.6544297343	0.6313135828	110448	116188	74444	70620	24	-0.316345926574345
51	J17	sample	M-007602-00	SLC6A2	6530	NM_001043	0.8673015	0.583385325	0.6726442016	0.0294447733	0.8573426806	0.8772603193	0.5722524043	0.5945182457	102972	106052	65096	66504	24	-0.327355798377344
51	M08	sample	M-011306-00	KPNA3	3839	NM_002267	1.0121979262	0.6441865107	0.6364234642	0.0314341211	1.0270594308	0.9973364215	0.61100269	0.6773703313	123356	120568	69504	75772	24	-0.363576535766843
54	B13	sample	M-003255-02	CHEK1	1111	NM_001274	0.6751684846	0.294216019	0.4357668134	0.0004592934	0.6757013052	0.674635664	0.2788608657	0.3095711723	78380	82400	33900	37972	26	-0.564233186662575
56	K08	sample	M-005050-00	WEE1	7465	NM_003390	0.6514769197	0.3451666083	0.5298216988	0.0037690159	0.6423927608	0.6605610786	0.3650805379	0.3252526788	77664	77608	39528	34240	27	-0.470178301160774
56	P19	sample	M-004875-01	STK39	27347	NM_013233	0.606311474	0.2441265537	0.4026421471	0.0096618	0.5675528131	0.6450701348	0.2122062953	0.2760468121	68616	75788	22976	29060	27	-0.597357852871292
57	H17	sample	M-017755-00	LOC90925	90925	NM_175870	0.8373403338	0.5754256167	0.6872063765	0.0284635119	0.8349676116	0.839713056	0.5647072956	0.5861439377	84300	87792	56412	58428	28	-0.31279362354538
58	P09	sample	M-018862-00	NCOA7	135112	NM_181782	0.9102511933	0.5640247892	0.6196364184	0.0284635119	0.9460525856	0.8744498009	0.5600645801	0.5679849983	108376	108472	66604	66636	28	-0.38036358163269
58	P15	sample	M-018571-00	NDEL1	81565	NM_030808	0.7777477582	0.4915980375	0.6320790158	0.0284635119	0.7870386536	0.7684568628	0.4965271354	0.4866689397	90160	95324	59048	57096	28	-0.367920984191916
61	A21	sample	M-020986-00	NAG	51594	NM_015909	1.0158542414	0.563249301	0.5544587777	0.0076246569	1.0357932277	0.9959152552	0.5670812752	0.5594173269	111528	109716	57172	61292	30	-0.445541222285951
61	A23	sample	M-020978-00	C6ORF82	51596	NM_015921	0.9888544103	0.5558478428	0.5621129228	0.0076246569	0.9968980441	0.9808107765	0.5481164078	0.5635792779	107340	108052	55260	61748	30	-0.437887077146811
61	F05	sample	M-007436-00	SLCO1C1	53919	NM_017435	0.5297543804	0.8579304007	1.619487129	0.0405440151	0.5111726136	0.5483361473	0.8008887302	0.9149720711	55040	60408	80744	100248	30	0.619487128961974
61	J05	sample	M-017016-00	MIG-6	54206	NM_018948	0.7941752104	0.4978344569	0.6268572103	0.0209092213	0.797035496	0.7913149247	0.4899918665	0.5056770472	85820	87176	49400	55404	30	-0.373142789699266
